refID,tokens
A946683,"SCOTT, S, WHISENHUNT, 7300, FRANKLIN, AVE, APT, 552, LOS, ANGELES, CA, 90046"
A946704,"JOREG, R, JAMISON, 36933, SILK, TREE, CT, WINCHESTER, CALIFORNIA, M92596, PO, BOX, 780, WINCHESTER, CALF, 92596, 26052119"
A946718,"VERNON, J, ESCARNE, 1765, CORAUL, WAY, A, LARGO, FL, 33771, BUZN, 315, LARGO, FL, 33779, 023946794"
A946721,"IAN, B, MELTON, 301, PINE, FOREST, DR, APT, 20, MAUMELLE, AR, 72113"
A946744,"DEBBY, O, FRODHAM, 3314, INDA, PALM, DR, EDGEWATER, FLORIDA, 32141, 024915472"
A946760,"LEENA, HERNADEZ, 2810, OWEN, DRIV, EDINBURG, TX, 78539, 24684691"
A946772,"MICKEY, E, HUGGINS, 8248, ATLANTA, AVE, APT, D, HUNTINGTON, BEACH, CA, 92646"
A946777,"W, M, GLILIAM, 842, RED, CLOUD, RD, PASO, ROBLES, CA, 93446, 023828662"
A946803,"PSATORA, MOSSHOLDER, 307, FOREST, LAKE, DR, SEABROOK, TX, 77586, APTUDO, 1218, SEABROOK, TX, 77586"
A946830,"MARIA, MIGENES, 6343, KATRINAPL, PALMDALE, CA, 93552, 025314936, 19001019"
A946852,"JOHN, FRANKLIN, BELOTE, 614, FLORIDA, ST, UAPT, 2, ORLANDO, FL, 32806, PO, BOX, 720506, ORLANDO, FL, C32872, 19380715"
A946877,"DAMIAN, P, MERRIMAN, 14356, SQUIRREL, LN, VICTORVILLE, CA, 92394, 25021275, 1916"
A946935,"KYEL, M, LEWIS, 1501, E, GRAND, AV, APT, 3309, ESCONDIDO, CA, 92027, 22921"
A946936,"G, D, HUFFMAN, 6, MONTLEGRO, IRVINE, K, CALI, 92614, 25691215"
A946956,"YOLANDA, E, HUFF, 2204, SKILES, DR, PLANO, TX, 75075"
A947088,"MARY, J, KELLER, 11925, DALESIDE, AVENUE, HAWTHORNE, ECA, 90250, PO, BOX, 1482, HAWTHORNE, CA, 90251, 24420102, 26515"
A947130,"ASIYA, MATA, 3776, CASE, DR, SAN, JOSE, CALI, 95111, P, BOX, 640083, SAN, JOSE, CA, 95164, 21442444"
A947137,"IVORY, G, DESPERRIER, 14, GREEN, VIEW, DR, MOUNTAIN, HOME, AR, 72653, 25944591"
A947142,"CORNELISSEN, 1209, AUGUST, WY, ANTIOCH, M, CALIF, 94509, 205407736"
A947191,"B, M, JENKINS, 354, RENNIE, AVENIDPA, VENICE, CA, 90291, PO, BOX, 2812, VENICE, CALIF, 90294, 26810018, 36526"
A947336,"ANTONIO, P, SATTERWHITE, 2238, W, 7THST, SANTA, ANA, CA, 92703, CALLFER, 10014, SANTA, ANA, CA, 92711, 23989879"
A947347,"THELMA, KHAN, 10222, FORUM, WEST, DRIVE, APT, 621, HOUSTON, TX, 77036, POST, OFFICE, 280034, HOUSTON, TEXAS, 77228, 22912073, 19550628"
A947359,"J, SAMMARRO, 332, STREAMVIEW, WAY, WINTER, SPRINGS, FL, 32708, 21506636"
A947374,"MICHAEL, E, THOMPSON, 1753, HARTE, DR, SAN, JOSE, CA, 95124, 022435043"
A947375,"JOHN, FRANKLIN, BELOTE, 311, E, 121ST, AVE, TOAMPA, FL, 33612, BOX, 76972, TAMPHA, FLA, 33675, 26490062, 1938"
A947377,"EMILY, M, HOANG, 7470, MERCEDES, WAY, ROHNERT, PARK, CA, 94P928"
A947415,"AMBER, W, ALVARADO, 370, W, 6TH, ST, PERRIS, CA, 92570, 24963381"
A947420,"JESSICA, RIVERA, 2791, FRANCIS, AV, LOSANGELES, CALI, 90005, PO, BOX, 881605, LOS, ANGELES, CA, 90009, 23414256"
A947480,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, RD, YORBA, LINDA, CALI, 92887, 204370640, 40029"
A947517,"CHRISTIEN, BROWN, 7709, TRIPLE, ACRES, SAN, ANTONIO, TX, 78263, POST, OFFICE, 690362, SAN, ANTONIO, TEXAS, 78269, 023085088"
A947519,"R, D, CEBALLOS, 2110, W, GREENHOLLOW, DR, PALM, HARBOR, FLA, 34683, PO, BOX, 2214, PALMHARBOR, FLA, 34682, 025536496, 1916"
A947544,"IVORY, G, DESPERRIER, 4533, WIRSING, AVE, FRORT, SMITH, ARK, 72904, CALLER, 10404, FORT, SMITH, AR, 72917, 1974"
A947650,"J, E, TOFFT, 91, HILL, MEADOW, DR, MIDLOTHIAN, TX, 76065, 27131114, 12966"
A947748,"CONCEPCION, A, SORIANO, 121, SKOTA, STREET, MABANK, TX, 75156, 26119898"
A947755,"SANDRA, MENDEZ, 2037, DENTON, AVE, SAN, GABRIEL, CALIF, 91776, 25163480"
A947761,"EMMA, M, HOADNG, 7470, MERCEDES, WAY, ROHNERT, PARK, CALI, 94928, 21699603, 19400"
A947802,"HECTRO, J, MIGHELL, 15935, SPRING, OAKS, RD, SPC, 108, EL, CAJON, CA, 92021, 023755056, 1953"
A947865,"JEFFREY, GERARD, HARVEY, 7720, OCONNOR, DR, APT, 4007, ROUND, ROCK, TX, 78681, 25499740"
A947892,"AMY, EVANS, 30343, STAPLETON, ST, WESLEY, CHAPEL, FLORIDA, 33545, 022216418"
A947912,"JESSICA, RIVERA, 39275, LIEFER, RD, TEMECULA, CA, 92591, BOX, 891810, TEMECULA, CA, 92589, 22504"
A947926,"MANUEL, MULLIS, 8218, DRYCREEK, DR, TAMPA, FL, 33615, 027143015"
A947980,"DAVY, M, OPUMA, 1726, W, PERDIZ, ST, THAMPA, FL, 33612, 22639134"
A947981,"MORGAN, S, WILSON, 1468, E, CAROLYN, LANE, CIR, REEDLEY, CA, 9654, 24301093"
A947995,"JUAN, LODUCA, 5828, M, L, KING, DR, JACKSONVILLE, FL, 32219, BOX, 5314, JACKSONVILLE, FL, 322G47, 062201164"
A948003,"MAURA, OFRD, 1422, H, STRHEET, RAMONA, CA, 92065, 21447688, 1909"
A948015,"SCOTT, M, HINCKLYE, 8963, WESTBROOK, CT, RANCHO, CUCAMONGA, CA, 91730, POST, 343, RANCHO, CUCAMONGA, CA, 91729, 26031455"
A948032,"MARIA, L, PEEK, 761, WHOODCREST, CT, BLOOMINGTON, CA, 92316, PO, BOX, 681, BLOOMINGTON, CALIFORNIA, 92316, 022621834"
A948043,"DEBORAH, O, FORDHAM, 4000, STEWART, AVE, APT, 22, WBALDWIN, PARK, CA, 91706, PO, BOX, J1184, BALDWIN, PARK, CA, 91706, 24915472"
A948046,"REA, G, DOMINGUEZ, 9999, COLLINS, AVE, APT, 3J, BAL, HARBOUR, FL, 33154"
A948047,"B, ARTENSTEIN, 1004, KIMBRO, DRIV, FORNEY, TX, 75126, 24791540, 1960"
A948127,"BARBARA, L, LANTRIP, 1856, MILL, GATERD, LIVINGSTON, TX, 77351G"
A948138,"J, R, SMITH, 1166, WILLIAM, MOSS, BLVD, STOCKTON, CA, 95206, POST, BOX, 7644, STOCKTON, CA, 95267"
A948175,"CARMEN, C, REDDISH, 8440, JORDAN, STRT, SAN, DIEGO, CALIFORNIA, 92123, 24504823"
A948195,"LORI, MORADOS, 48, S, LANCELOT, AVN, ORLANDO, FL, 32835, 25043455"
A948209,"J, D, BALBUENA, 1002, S, MAI, ST, FARMERSVILLE, TX, 75442, 32875728"
A948218,"SONIA, A, CNTRERAS, 20576, NETTLETON, STR, ORLANDO, FL, 32B833, 022845201"
A948256,"PHILLIP, BELTRAN, 735, JOHNON, LAKE, RD, DE, LEN, SPRINGS, FL, 32130, PO, BOX, 33, DELAWAREJ, LEON, SPRINGS, FL, 32130, 42731742"
A948272,"JOAQUIN, A, HOLZWARTNH, JR, 501, YORKTON, DRV, GARLAND, TEXAS, 75043, 23179971"
A948278,"CARLA, E, GONZALES, 4345, OLD, COLONY, RD, MULBERRY, FL, 33860, 24041901, 19290904"
A948338,"JUAN, M, FERREIRA, 6108, SPRINGLEAF, CIR, FORT, WORTH, TX, 7133, 022157858"
A948360,"FREEMAN, J, HOLLADN, 32448, CROWN, VALLEY, PARKWY, APT, 101, DANA, POINT, CA, 92629, BOX, 39P52, DANA, POINT, CA, 92629, 25885380"
A948379,"JUDIHT, K, BLADWIN, 1070, E, WASHINGTON, AVE, APT, 17, ESCONDIDO, CA92025, 22428291, 1900"
A948394,"DAIVD, B, SKELTON, 17333, EAR, STRT, FONTANA, CALIFORNIA, 92337, 203138495"
A948418,"JAIME, J, BEJARANO, 4920, NW, 92ND, AVEUE, SUNRISE, FLA, 33351, 024324112, 1976"
A948420,"T, J, CLAPPER, 3736, RLLINS, WAY, QANTELOPE, CALI, 95843, 026568390, 1935"
A948425,"HYUN, S, SHARP, 1314, BOLERO, AVE, SALINAS, CA, 93906, 026342984"
A948457,"MORGAN, S, WILSON, 5504, ARIZONA, DR, CONCORD, CA, 94521, 1952"
A948545,"OLIVIA, F, BEASLEY, N16701, KNOLLWOOD, DRV, GRANADA, HILLS, CARLIFORNIA, 91344, 203390391"
A948661,"MELISSA, L, POYNTER, 20, S, NEWPORT, DR, NAPA, CALI, 94559, DPO, BOX, 10121, NAPA, CA, 94581"
A948723,"GREGORY, M, CASTELINO, 235, STARFIS, DRV, VALLEJO, CA, 94591, 025799518"
A948752,"A, LOPEZ, 7008, JUMILLA, AVE, WINNETKA, CA, 91306, 22286009"
A948801,"RAFAEL, AVALOS, 8942, DAHLIA, DR, ORONA, CALIFORNIA, 92883"
A948820,"STACY, J, BISHPO, 7044, MEDOW, RDG, CORONA, CA, 9288S0, 023818812"
A948850,"NAWRES, D, CAMPBLEL, 13611, STAGECOACH, RUN, SAN, ANTONIO, TX, 78253, 023569485"
A948886,"STEPHANIE, JACKSON, 1124, LAUREN, LN, APT, 2108, TARPON, SPRINGS, FL, 34689, 026474924, 1936"
A948906,"ANA, S, HANNA, 247C2, FLORENCITA, AVE, MONTROSE, CALIFORNIA, 91020, 26674876, 1989"
A948913,"RENE, A, CRANE, 680, WOODDELL, DR, SAFETY, HARBOR, FL, 34695, 21893102"
A948983,"MARINA, D, STEWART, 777, PWALKERBILT, RD, LOT, 3, NAPLES, FL, 34110, 22468936, 1975"
A948984,"P, B, ANROLD, 2049, SANTA, CRUZ, AVENIDA, MENLO, PARK, CALIFORNIA, 94025, 205409443, 1909"
A948988,"JANA, C, LOPEZ, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CA, 91765, 023105905, 1969"
A949004,"M, C, CRUZ, 3415, BIRCHLEAF, DR, CORONA, CALIF, 92881, 23072005, 25266"
A949027,"DAVID, TOBIAS, 5800, BEAUMONT, PL, EL, PASO, TX, 79912, PO, BOX, 27096, EL, PASO, TX, 79926, 022719821, 1943"
A949031,"LARRY, GARCIA, 801, SUGARBUSH, LN, BURKBURNETT, TX, 76354, 25057746"
A949062,"DORINDA, R, MOMOH, 542, RENWICK, DR, APT, 855, HOUCSTON, TX, 77081, CALLER, 280034, HOUSTON, TX, 77228, 21863533"
A949108,"D, R, MOMOH, 13992, LIBBY, LN, WARDW, ARK, 72176, 21863533, 19201014"
A949154,"D, L, G, 6N367, TOWNSEND, RD, JACKSONVILLE, FL, 32244, 022013054"
A949164,"MARGARET, L, VIVONA, 25150, SPRING, ST, PERRIS, CA, 92570, PO, BOX, 817, PERRIS, CA, 92572"
A949178,"MICHELLE, A, FABIAN, 599, MENDENHALL, COURT, PLEASANTON, CA, 94588, 21653973, 22579"
A949261,"MORGAN, S, WILSON, 10404, ROSE, WRIVER, FALLS, AVE, BAKERSFIELD, CA, 93312, APTDO, 0103, BAKJERSFIELD, CA, 93386, 24301093, 19028"
A949265,"L, SANCHEZ, 670, SEELY, AVE, AROMAS, CALIF, B95004, 21552428"
A949268,"ALLNE, ERNESTO, GONZALEZ, 4852, W, 138TH, ST, HAWTHORNE, CALI, 90250, PST, OFFICE, BOX, 1482, HAWTHORNE, CA, 9L0251, 23469793"
A949303,"LEON, L, MENDY, 97, RLIVO, ALTO, CANAL, LONG, BEACH, CA, 90803, 22960712, 27897"
A949321,"DANNY, GEORGE, 24316, VISTA, RIDGE, DR, VALENCIA, CAM, 91355, 23457706"
A949322,"IRMA, C, SALHE, 7858, DIXIE, BEACH, CIR, TAMARAC, FL, 33321, 027167247"
A949345,"KARI, G, PERSONUGWU, 324, RISHELL, DRIVE, OAKLAN, CA, 94619, 026291095"
A949367,"STEPHEN, R, PORTILLO, 4709, NORTH, CANYON, TRAIL, APT, 3104, EULESS, TEXS, 76040, 27038314, 19580621"
A949388,"EMMIE, HOANG, 5601, BEGONIA, DR, SAN, JOSE, CRA, 95124, PO, BOX, 640083, SAN, JOSE, CA, 95164, 021699603, 19400"
A949415,"R, GREGORY, 3731, ROCKY, WOODS, DRV, KINGWOOD, TX, 77339"
A949421,"LAWRENCE, GARCIA, 7503, WAKEFIELD, AVE, JACKSONVILLE, FL, 32208, APARTADO, 5314, JACKSONVILLE, FLA, 32247, 25057764"
A949446,"CELESTE, D, DRINKWATER, 3824, REDS, GAIT, LN, JACKSONVILLE, FL, 32223"
A949502,"ASHLEY, S, GREENHALGH, 2098, BATESCIRCL, EL, DORADO, HILLS, CALIF, 95762, PO, BOX, 4431, EL, DORADO, HILLS, CA, 95762, 023141981"
A949516,"JORGE, AMEREAN, 777, WALKERBILT, RD, LOT, 3, NAPLES, FLA, 34110, 22477845, 24605"
A949525,"DIANA, F, FRAUENHOFER, 1418, LEXINGTON, ST, VERNON, TX, 76384, POST, BOX, 363, VERNON, TX, 76R385, 19170621"
A949545,"M, SANCHEZ, 3603, MIRRORN, AMARILLO, TX, 79118, PO, BOX, 1985, AMARILLO, TX, 79105, 26487031"
A949684,"MICHELE, A, KILLION, 32, SLOCUM, PAT, PALM, COAST, FL, 32164, 204677081, 1940"
A949716,"M, CORELA, 3331, LANGLEY, WY, ANTELOPE, CALIFORNIA, 95843, 024053749, 44302"
A949767,"F, MCKELVEY, 529, DANIELS, ST, WOODLAND, CA, 95695, 24714029, 1938"
A949787,"SYDNYE, R, MATEO, 12430, METRIC, BLVD, APT, 10101, AUSTIN, TX, 78758, 022392157"
A949856,"BONG, S, ESCRNE, 12619, PARKWOOD, ST, HUDSON, FL, 34669, 23931317, 36921"
A949877,"A, TUCHMAN, 10438, TIGER, FLD, SAN, ANTNIO, TEXAS, 78251, 22575371"
A949901,"CORRY, M, THURSTON, 3525, HIGH, RD, FLOWER, MOUND, TX, 75022, 204537945, 1913"
A949928,"JORGE, AMEREAN, 3843, PADDOCK, WAY, LANCASTER, CA, 93536, 022477845, 1967"
A950051,"BARBARA, A, COOK, 1717, ORIOLE, ST, SAN, DIEGO, CA, 92114, 21781556, 19430219"
A950092,"MIGNONNE, S, 101, COLONIAL, DRIV, CORPPELL, TX, 75019, 22196778"
A950105,"ISMAEL, M, JACKSON, 625, EXCELSIOR, RD, PLACEJRVILLE, CALI, 95667, PO, BOX, 1607, PLACERVILLE, CA, 95667, 26294316"
A950230,"MITZI, M, EL, 9733, HILLHAVEN, AVENUE, TUZJUNGA, CALI, 91042, 23047555"
A950312,"SYDNEY, R, MATEO, 8016, RAINFALL, RD, ALVARADO, TEXA, 76009, POZST, 1416, ALVARADO, TX, 76009, 022392157"
A950421,"ATIENZA, 7250, FRANKLIN, AVE, AP, 609, LOS, ANGELGES, CALIF, 90046, PO, OX, 881605, LOS, ANGELES, ACALIF, 90009, 24161071"
A950427,"LORI, M, WILMERDING, 106, MORMON, ST, APT, A, FOLSOM, CA, 95630, 27136370, 19381228"
A950490,"JACY, A, MURPHY, 800, SW, 1ST, CT, BOYNTON, BEACH, FL, 33426, PO, BOX, 243722, BOYNTON, BEACH, FL, 33424, 021909495"
A950497,"P, PEDRJA, 2450, N, CECELIA, AVE, FRESNO, CA, 93722, 21932663"
A950517,"J, L, VILLALVAZO, 14242, ALLAMAND, DRV, CORPUS, CHRISTI, TEXAS, 7841, 22146312, 37484"
A950568,"YOLANDA, E, SEYMOUR, 36463, CHRISTINE, ST, NEWARK, CA, 945Y60, 22459689"
A950699,"Y, R, RICHARDSON, 3632, OLD, KEYSTONE, RD, TARPON, SPRINGS, FL, 34688, 21566386"
A950729,"ALLAN, D, LEE, 2220, ANGELLE, DRIVE, PORT, ARTHUR, TXAS, 77642, 24562786, 1964"
A950793,"LESLIE, G, RAULERSON, 2120, PECAN, CREEK, DR, MESQUITE, TX, 7518Q1, 25653978"
A950846,"MIKE, L, SEYMORU, W214, BEDFORD, FALLS, DR, BERURYVILLE, ARK, 72616, PRO, BOX, 508, BERRYVILLE, AR72616, 1966"
A950871,"J, A, ROBERTPS, 53W23, CHARLOTTE, AVENUE, NEW, PORT, RICHEY, FL, 34652, 22705118, 30661"
A950897,"ROGER, L, BOOHER, 946, JONES, ST, APT, 3, SAN, FRANCISCO, CALI, 94109, O, BOX, 280911, SAN, FRANCISCO, CA, 94128, 24359663"
A950927,"LEBEKA, D, WILLIAMS, 1134, DODGE, AVE, OROVILLE, CA, 95965, 023920858"
A950928,"BRENT, G, WINSTEAD, 4985, E, UWASHINGTON, AVE, FRENO, CALIF, 93727, 24110989"
A950941,"MELISSA, L, POYNTER, 12339, DAISY, FCT, RANCHO, CUCAMONGA, CA, 91739, 024562327"
A951016,"JOSE, M, GONZALEZ, 13607, COTTAGE, ARBOR, CT, SUGAR, LAND, TX, 77478, PO, BOX, 16052, SUGAR, LAND, TEXAS, 77496"
A951025,"CLAIRE, A, GRIESER, 9225, BANCROFT, AVE, APT, A, OAKLAND, CA, 94603, 025805497, 1975"
A951123,"VERONICA, S, GRFAY, 2016, SOMERVYILLE, DR, N, AKELAND, FL, 33815, 22253749, 1976"
A951181,"JOSEPH, C, RAMOS, 9340, NW, 5TH, CT, SUNRISE, FL, 33322, PO, BOX, 451244, SUNRISE, FL, 33324, 24426737"
A951184,"JOSEPH, A, RCOBERTS, 5323, CHRLOTTE, AVE, NEW, PORT, RICHEY, FL, 34652, 022705118"
A951194,"VERONICA, S, GRAY, 10748, CENTRAL, PARK, AVENUO, NEW, PORT, RICHEY, FL, 34655, 22253749"
A951196,"JOFFRE, M, JIMENEZ, 18257, SUGARMAN, ST, TARZANA, CA, 91356, 020483660, 26017"
A951239,"MARY, M, BUETTNER, 21030, LD, PHOENIX, LAKE, ROAD, SONORA, CALIF, 95370, POST, 4542, SONORA, CALIFORNIA, 95370, 23047555"
A951268,"MARIA, S, ABUER, 7851, S, 106TH, AVE, MIAMI, FL, 33173, 21808647, 19380109"
A951353,"JANA, G, LOPEZ, 11Z245, W, ATLANTIC, BOUL, E108, CORAL, SPRINGS, FL, 33071, 23105905"
A951432,"THOMAS, L, POUNDRIS, 3974, 75TH, ST, W, APT, 907, BRADENTON, FLORIDA, 34209, 023346360"
A951461,"THOM, LOPEZ, 2623, FIDDLESTICK, CIRCLE, UTZ, FLA, 33559"
A951473,"SONIA, G, DEGUZMAN, 13840, KENDALE, LAKES, DR, MIAMI, FL, 33183, 24279712"
A951559,"MILLY, M, D, 34328, HEATHER, RIDGE, COURT, LAKE, ELSINORE, CALIF, 92532, 23676101"
A951561,"JOHN, B, MELTON, 558, WEST, PHILADELPHIA, STR, ONTARIO, CALIFORNIA, 91762, 24141223"
A951605,"LUIS, F, REDDISH, 632, E, CENTER, STRT, ANAHEIM, A, CA, 92805, 24508033, 1934"
A951630,"LADASHIA, M, WHITE, 11335, DOVERWOOD, DR, RIVERSIDE, CA, 92505, PO, BX, 52661, RIVERSIDE, CALIFORNIA, 92517, 23876737"
A951638,"TAMMIE, WHITING, 2801, WILLOW, PL, SOUTH, GATE, CA, 90280, 022431637"
A951661,"V, C, PLUIDO, 406, N, RENGSTROFF, AVE, 10, MT, VIEW, CA, 94303"
A951672,"ROCHELLE, V, CALDWELL, 309, EL, CAPITAN, DR, DELANO, CA, 93215, 022127947"
A951699,"MIGNONNE, TEJADA, 126, RADIO, RD, LIVINGSTON, TX, 77351, 22169778"
A951746,"SANDRA, PAINTER, 1406, 12, AST, 25TH, ST, LOS, ANGELES, CA, 90011, 25164380"
A951748,"LISA, M, POYNTER, 4407, 56TH, LN, VERO, BEACH, FLORIDA, 32967, CAALLER, 1896, VERO, BEACH, FLORIDA, 32961, 24562327"
A951752,"MELONY, R, GREGORY, 7904, NW, 71ST, AVE, TAMARAC, FLA, 33321, 26394931"
A951755,"ALEJANDRA, DALDUMYAN, 23075, HIGHWAY, 90, W, RAVENDE, ARKANSAS, 72459, 21409500, 39327"
A951785,"ANDREA, G, DOMINGUEZ, 9999, COLLINS, AVENIDA, APT, 3J, BAL, HARBOUR, XFLA, 33154, 22371866"
A951787,"GERALD, AMEZCUA, 5317, 26TH, ST, LUBBOCK, TEXAS, 79407, POST, OFFICE, 64062, LUBOCK, TX, 79464, 1947"
A951812,"RAMON, I, B, 611, PAT, ROAD, LEESBURG, FLA, 34748, PO, OX, 230, LEESBURG, FLA, 34748, 026805464, 1940"
A951863,"GURVINDER, W, MONTGOMERY, 12127, MALL, BLVD, STE, A137, VICTORVILLE, CA, 92392, 023122472"
A951907,"SEAN, R, SHANZ, 2701, W, WATERS, AVE, APT, 507Q, TAMPA, FL, 3614, 026469483"
A951918,"CLAIRE, A, URIS, 361, TIERRA, HUMEDA, DR, EL, PASO, TX, 79938, 25805497"
A951919,"MARINA, D, STEWART, 109, TWILIGHT, BAY, DR, PANAMA, CITY, BEACH, FL, 32407, 22486936"
A951976,"BARBERY, L, LANTRIP, 6114, RANIER, DR, ORLANDO, FL, 32810, 025576915, 45372"
A951977,"ADNNY, GEOREG, 24316, VISTA, RIDGE, DR, VALENCIA, CA, 91355, 023457706"
A952068,"K, CHRISTIAN, 6705, BEAMER, WAY, RIO, INDA, CA, 95673, 22428219"
A952078,"EMIL, M, HOANG, 7470, MERCEDES, WAY, ROHNERT, PARK, CA, 94928, 21699603, 19400"
A952094,"HEATHER, R, JORDAN, 620, KATHERINEY, DRIVE, MONTEBELLO, CALIFORNIA90640, PO, BOX, 1741, MONTEBELLO, CA, 90640, 24085241"
A952160,"CAROLYN, ERICKSON, 6142, GREENSBORO, WAY, FONTANA, CA, 92336, PO, BOX, 2600, FONTANA, CALI, 92334, 26818151, 1957"
A952180,"PATTY, R, JARAMILLO, 10, ARCH, RIDGE, LOOP, SEFFNER, FLORIDA, 3584, 072094855"
A952226,"ALBERTO, MALKIEWICZ, 936, MCINTOSH, ST, WEST, PALM, BEACH, FL, 33405, PO, BOX, 19053, WEST, PALM, BEACH, FL, 33416, 27111743"
A952335,"WENDY, B, WALTUON, 10386, MILLS, TOWER, D, RANCHO, CORDOVA, CALIFORNIAD, 95670, 042633835"
A952346,"EDWARD, J, DICK, 21, 83RD, ST, HOLMES, BEACH, FLORIDA, 34217"
A952348,"GARLIN, TARINITO, 316, N, SAVANNAH, ST, LOS, ANGELES, CA, 90033"
A952374,"WAYNE, J, 85, HARTUNG, LN, SOMERSET, TEAS, 78069, 24323488"
A952416,"FELICIA, CORNELISSEN, 3221, MONTANA, AVE, COSTA, MESA, CA, 92626, 25407736, 36526"
A952430,"PEDRO, V, FLORES, 9738, HELEN, AVE, SUNLAND, CALIFORNIA, 9040, 25400116"
A952439,"YANNELIS, P, 3852, S, FM, 548, ROYSE, CITY, TX, 75189, 1904"
A952468,"CINDY, K, DAVIS, 106, ROACHE, RD, FREEDOM, CA, 95019, 23394609"
A952491,"BRENDA, B, KRIEGER, 16044, DEVONSHIRE, ST, GRANADA, HILLS, CA, 91344, 24384689"
A952525,"MARY, G, FERGUSON, 3354, USTANG, DR, ONTARIO, CALIF, 91761, PO, BOX, 482, ONTARIO, CA, 91762, 25921664"
A952544,"DENISE, S, MELCHOR, 1553, ALICE, SFT, APT, 207, OAKLAND, CLIFORNIA, 94612, BOX, 18616, OAKLAND, CALI, 94619, 024708795"
A952552,"ANGELA, P, BULBUL, 323, CABLE, DR, SAN, ANTONIO, TX, 78227, 22944337"
A952559,"ANTHONY, A, MARTENS, 31532, VINTNERS, POINTE, CT, WINCHESTER, CA, 92596, 22100234"
A952605,"JANICE, M, WALTON, 238, CONNIE, ST, HOUSTON, TX, 77076, 22551375, 19650105"
A952652,"DZOVINAR, C, EDEN, 6406, GARLINGHOUSE, LANE, DALLAS, TX, 75252, PO, BOX, 810892, DALLAS, TEXAS, 75381, 26373745"
A952707,"LAWRENCE, W, MATASCI, 3871, STTE, HIGHWAY, 88, IONE, CALIFORNIA, 95640, POST, BOX, 47D6, IONE, CA, 95640, 021728108"
A952739,"GARY, VENTURA, 873, CANEEL, BAY, TERRACE, WINTER, SPRINGS, FL, 32708, 026849307"
A952766,"SHARRON, A, LAUDERDALE, 4308, FRED, LANE, MILTON, FL, 32571, POST, OFFIE, BOX, 343, MILTON, FLA, 32572, 023984762"
A952865,"KENNETH, H, OZEN, 3981, E, HIBISCUS, ST, WESTON, FL, 33332, 42344604"
A952930,"ISABEL, P, BATTLES, 33B09, PAULA, AVE, MCLLEN, TEXAS, 78503, APARTADO, 5240, MCALLEN, TX, 78505, 042230419, 1981"
A952931,"JUAN, PALACOIS, 7617, QAIL, RIDGE, ST, FORT, WORTH, TX, 76179, 22929301, 19490225"
A952953,"BONG, S, ALVAERZ, 1025, S, GAGE, AVE, LOS, ANGELES, CA, 90023, 23931317, 1901"
A952959,"LOUIS, DICKS, 708, RUBY, AVE, WACO, TX, 76710, CALLER, 2402, WACO, TX, 76702, 19850606"
A952968,"LEONIDAS, S, CAJINA, 7708, UNIVERSITY, AVE, LA, MESA, CA, 91941, 026629790"
A952983,"ASIYA, MATA, 18329, SIERRA, DR, SONOMA, CA, 95476, 021442444"
A952984,"DONALD, E, REECE, 8201, TOWNE, MAIN, DR, APT, 1426, PLANO, TX, 75024, 24120842, 1945"
A953055,"JOAQUIN, A, HOLZWARTH, JR, 1627C, ARIZONA, AVEN, EL, PASO, TEXAS, 79902, CALL, BOX, 270G96, EL, PASO, TX, 79926, 23179971"
A953056,"JOSE, D, HAYES, 2209, MCLAUGHLIN, AVE, APT, 2, SAN, JOSE, CALIF, 95122, CALLER, 640083, SAN, JOSE, CIA, 95164"
A953077,"M, CATSTORA, 141P2, HOWLIN, WOLF, TRL, PFLUGERVILLE, TX, 78660"
A953119,"CARLOS, B, MACTAL, 808, W, GLDFINCH, AVN, PHARR, TEXAS, 78577, PO, BOX, 1507, PHARR, TX, 78577, 024832454, 1942"
A953131,"MICHELEL, A, FABIAN, 3599, MENDENHALL, CT, PLEASANTON, CA, 9458, 21653937"
A953142,"TERESA, P, PITCHER, 10461, E, CLOVER, LN, FORNEY, TX, 75126, PST, OFFICE, BOX, 21, FORNEY, TX, 75126"
A953160,"JORGE, M, EMERT, 15897, PALM, VISTA, DR, HARLINGEN, TEXAS, 78552"
A953170,"M, BELL, 6529, PUTTING, GREEN, DR, DALLAS, TX, 75232"
A953190,"DANA, L, G, 6367, TOWNSEND, RD, JACKSONVILLE, FL, 32244, 022010354"
A953196,"LAWRENCE, W, MAATSCI, 20, VIA, ALIVIO, RANCHO, SANTA, MARGARITA, CA, 92688"
A953230,"NAWRES, D, CAMPBELL, 130, SUMMER, PLACE, CIR, POTTSBORO, TEXAS, 75076, PO, BOX, 97, POTTSBORO, TEXAS, 75076, 023596485, 1974"
A953249,"A, LITTLE, 30343, STAPLETON, ST, WESLEY, CHAPEL, FL, 33545, 022216418"
A953271,"ROSSIE, A, VASSQUEZ, 4726, AUTUMN, ROSE, T, FAIRFIELD, CA, 94534, 23319210"
A953398,"RACHELLE, F, HASHMI, 2504, HOLLOWAY, AVE, MDLAND, TX, 79701, PO, BOX52534, MIDLAND, TX, 79710, 22339181, 26936"
A953429,"CONSUELO, CANO, 613, 12, MAIN, STREET, LIBERTY, TX, 77575, 022038519"
A953441,"MANIC, L, ALLMON, E171, EDELWEISS, WY, GALT, CA, 95632, 025014581"
