refID1,tokens1,refID2,tokens2,truth
A988924,"YVETTE, R, RICHARDSON, 14581, ASHTON, CT, MORENO, VALLEY, CA, 9Z2555, 45814",B919596,"YVETTE, R, RICHARDSON, 8605, LA, RIVIERA, DR, APARTMENT, A, SACRAMENTO, CA, 95826, 9168653500",1
A989763,"CHRISTOPHER, MORAN, 712, N, PAULINE, ST, ANAHEIM, CALIFORNIA, 92805, 024931442",B942213,"CHRISTOPHER, MORAN, 8880, CARNATION, LN, GILROY, CA, 95020, 4088684415",1
A989763,"CHRISTOPHER, MORAN, 712, N, PAULINE, ST, ANAHEIM, CALIFORNIA, 92805, 024931442",B965716,"CHRISTOPHER, MORAN, 1184, OFFICE, BOX, BALDWIN, PARK, CALIFORNIA, 917066268536101",1
A990888,"NICOLAS, K, PATRICK, 7000, NORTHWEST, 94TH, TERRACE, TAMARAC, FL, 33321",B939422,"NICOLAS, K, PATRICK, 9317, SUNNYOAK, DR, RIVERVIEW, FL, 33569, 8135410862",1
A990977,"MICHAEL, E, THOMPSON, 2801, WILLOW, PL, SOUTH, GATE, CALIFORNIA, 90280, 22435043, 16589",B914936,"MICHAEL, E, THOMPSON, 6211, S, NORMANDIE, AVE, LOS, ANGELES, CA, 90044, 8187822780",1
A990977,"MICHAEL, E, THOMPSON, 2801, WILLOW, PL, SOUTH, GATE, CALIFORNIA, 90280, 22435043, 16589",B986445,"KANESHA, J, MORALES, 5215, ALMIRA, RD, SOUTH, GATE, CALIF, 90280, 3238175313",0
A993068,"ANTHONY, C, MCNEILL, 11275, CHAPELGATE, LN, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247, 26478410",A993909,"MAUREEN, G, FERGUSON, 87F24, MERSEYSIDE, AVENUE, JACKSONVILLE, FL, 32219, BUZON, 5314, POST, JACKSONVILLE, FLA, 32247, 025921466",0
A993068,"ANTHONY, C, MCNEILL, 11275, CHAPELGATE, LN, JACKSONVILLE, FL, 32225, PO, BOX, 5314, POST, JACKSONVILLE, FLORIDA, 32247, 26478410",B920758,"JOSEPH, S, BENNETT, 5314, POST, OFFICE, JACKSONVILLE, FLORIDA, 32247, 9045205513",0
A993909,"MAUREEN, G, FERGUSON, 87F24, MERSEYSIDE, AVENUE, JACKSONVILLE, FL, 32219, BUZON, 5314, POST, JACKSONVILLE, FLA, 32247, 025921466",B920758,"JOSEPH, S, BENNETT, 5314, POST, OFFICE, JACKSONVILLE, FLORIDA, 32247, 9045205513",0
A994005,"JEFFREY, GERARD, HARVEY, 2684, IVY, HILL, DR, REDDING, CA, 96002",B986117,"JEFFREY, GERARD, HARVEY, 350, CALAVERAS, DR, SALINAS, CA, 9390, 8314150442",1
A995134,"MARIA, K, KRAUS, 9622, EAGLE, HILLS, WYE, GILROY, CA, 95020, 025759178, 14021",B920392,"RODNEY, M, CORELLA, 7485, WREN, AVNUE, GILROY, CAN, 95020, 4084636253",0
A995134,"MARIA, K, KRAUS, 9622, EAGLE, HILLS, WYE, GILROY, CA, 95020, 025759178, 14021",B942213,"CHRISTOPHER, MORAN, 8880, CARNATION, LN, GILROY, CA, 95020, 4088684415",0
A995288,"TERRANCE, D, DE, LOS, 15114, CRAGGY, CLIFF, STR, TAMPA, FL, 33625, PO, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 22457538",B910439,"C, SCHRODER, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8133123131",0
A995288,"TERRANCE, D, DE, LOS, 15114, CRAGGY, CLIFF, STR, TAMPA, FL, 33625, PO, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 22457538",B980438,"NERISSA, M, GONZALEZ, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8132384378",0
A995288,"TERRANCE, D, DE, LOS, 15114, CRAGGY, CLIFF, STR, TAMPA, FL, 33625, PO, BOX, 76972, BUZON, TAMPA, FLORIDA, 33675, 22457538",B991888,"CHRISTINE, BROWN, 76972, BOX, TAMPA, FLORIDA, 33675, 8132526878",0
A995404,"JENNIFER, G, HODGES, 28, NARANJA, RD, DEBARY, FLORIDA, 32713, 201993086",B983830,"JENNIFER, G, HODGES, 280034, BUZON, HOUSTON, TEXAS, 77228, 7137535400",1
A995709,"RAFAEL, AVALOS, 6739, 2ND, AVENUE, CIR, W, BRADENTON, FLA, 34209, 023872968, 1915",B935618,"NERISSA, M, AVALOS, 6739, 2ND, AVENUE, CIR, W, BRADENTON, FLA, 34209, 9414560673",0
A995709,"RAFAEL, AVALOS, 6739, 2ND, AVENUE, CIR, W, BRADENTON, FLA, 34209, 023872968, 1915",B964180,"RAFAEL, AVALOS, 2121, FOOTHILL, BOULEVARD, APT, 11E, LA, VERNE, CALIFORNIA, 91750X, 9092324047",1
A996435,"TONI, Q, RODRIGUE, 10219, BOZEMAN, DR, NEW, PORT, RICHEY, FLORIDA, 34655, 022616800",B935648,"RANDAL, R, HALL, 10748, CENTRAL, PARK, AVENUE, NEW, PORT, RICHEY, FLORIDA, 34655, 7273002456",0
A996435,"TONI, Q, RODRIGUE, 10219, BOZEMAN, DR, NEW, PORT, RICHEY, FLORIDA, 34655, 022616800",B940262,"TONI, Q, RODRIGUE, 242, SAYBROOK, AVENU, VACAVILLE, CALIFORNIA, 95687, 7075753670",1
A996435,"TONI, Q, RODRIGUE, 10219, BOZEMAN, DR, NEW, PORT, RICHEY, FLORIDA, 34655, 022616800",B946021,"TONI, Q, RODRIGUE, 10565, EL, CORAL, DR, SAN, DIEGO, CA, 92124, 6192820135",1
A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",B946616,"RICARDO, GINARD, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6198100802",0
A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",B956804,"TOMMY, ALAN, NOEL, 1626, W, GEORGE, ST, BANNING, CA, 9220, 9093208780",1
A997960,"TOMMY, ALAN, NOEL, 10223, LIPSCOMB, DR, SAN, DIEGO, CALI, 92126, APTDO, 45236, SN, DIEGO, CALI, 92145",B965347,"SANDRA, MENDEZ, 45236, POST, OFFICE, BOX, 4526, SAN, DIEGO, CALIFORNIA, 92145, 6191527760",0
A998330,"ALICIA, PERALTA, 7051, HENDONQ, LN, HOUSTON, TEXAS, 77077, PO, BOX, 280034, APARTADO, HOUSTON, TEXAS, 77228, 25288749, 40436",B906427,"ALICIA, PERALTA, 2300, ITASCA, DR, MCKINNEYTEXAS, 75070, 9721743185",1
A998330,"ALICIA, PERALTA, 7051, HENDONQ, LN, HOUSTON, TEXAS, 77077, PO, BOX, 280034, APARTADO, HOUSTON, TEXAS, 77228, 25288749, 40436",B959256,"JUAN, P, PELAYO, 280034, POST, OFFICE, BOX, HOUSTON, TEXAS, 77228, 7136283745",0
A998330,"ALICIA, PERALTA, 7051, HENDONQ, LN, HOUSTON, TEXAS, 77077, PO, BOX, 280034, APARTADO, HOUSTON, TEXAS, 77228, 25288749, 40436",B983830,"JENNIFER, G, HODGES, 280034, BUZON, HOUSTON, TEXAS, 77228, 7137535400",0
B898262,"PATRICK, B, ARNOLD, 1537, SOLITUDE, WAY, BRENTWOOD, CALIFORNIA, 94513, 9253636868",B935262,"RICHARD, BCHECH, 2743, LA, COSTA, DR, BRENTWOOD, CAA, 94513, 9255353748",0
B898262,"PATRICK, B, ARNOLD, 1537, SOLITUDE, WAY, BRENTWOOD, CALIFORNIA, 94513, 9253636868",B955893,"PATRICK, B, ARNOLD, 1182, WHITEWOO, WAY, CHICO, CA, 95973O, 8057551624",1
B898720,"GARY, WAKENE, 2700, ASSOCIATD, RD, APTC37, FULLERTON, CALIF, 92835, 7143813533",B949208,"GARY, WAKENE, 1903, GRAY, SLATEE, DR, MISSOURI, CITY, TX, 77489, 2811722541",1
B898720,"GARY, WAKENE, 2700, ASSOCIATD, RD, APTC37, FULLERTON, CALIF, 92835, 7143813533",B992050,"GARY, WAKENE, 1151, POST, OFFICE, BOX, 29, PALMS, CALI, 92277, 6501226421",1
B899274,"LANCE, LAND, 1158, POST, BOX, VACAVILLE, CA, 95696, 7075014143",B919244,"SARA, S, SADRA, 3500, HARBISON, DR, APARTMENT, 312, VACAVILLE, CALIFORNIA, 95687, 7075014143",0
B899274,"LANCE, LAND, 1158, POST, BOX, VACAVILLE, CA, 95696, 7075014143",B933596,"JACQUELINE, PARRAGA, 1158, APARTADO, VACAVILLE, ALI, 95696, 7078747342",0
B899274,"LANCE, LAND, 1158, POST, BOX, VACAVILLE, CA, 95696, 7075014143",B991576,"BRENDA, B, KRIEGER, 1158, BUZON, VACAVILLE, CA, 95696, 7072448761",0
B899921,"AERLIS, S, A, 13005, CREEK, MANOR, CT, RIVERVIEW, FL, 33569, 8133618368",B939422,"NICOLAS, K, PATRICK, 9317, SUNNYOAK, DR, RIVERVIEW, FL, 33569, 8135410862",0
B900289,"ESTHER, J, MELANCON, 1389, N, BOWIE, STR, JASPER, TX, 75951, 4091763738",B934616,"ESTHER, R, MELANCON, 3112, 9TH, ST, E, BRADENTON, FLORIDA, 34208, 9414560651",1
B900289,"ESTHER, J, MELANCON, 1389, N, BOWIE, STR, JASPER, TX, 75951, 4091763738",B958616,"ESTHER, J, MELANCON, 19646, PESANTE, RD, SALINAS, CA, 93907, 8312148008",1
B900305,"FEL, CORNELISSEN, 1182, WHITEWOO, WAY, CHICO, CALI, 95973, 8057551624",B955893,"PATRICK, B, ARNOLD, 1182, WHITEWOO, WAY, CHICO, CA, 95973O, 8057551624",0
B901569,"ANGELA, C, ROEHR, 271, WOODLAND, DR, VISA, CALIF, 92083, 7607615185",B991383,"ANGELA, C, ROEHR, 530, ESPLANADE, APT, 501, REDONDO, BEACH, CALIF, F90277, 4243581503",1
B902281,"BETHANY, M, EVELETH, 17201, SANTA, RITA, ST, FOUNTAIN, VALLEY, CALIF, 92708, 7147435582",B981648,"MARIAH, H, ESSIG, 16530, MOUNT, SHELLY, CIR, FOUNTAIN, VALLEY, CA, 92708, 7143485762",0
B902671,"RICHARD, BCHECH, 1233, BARMERE, LN, BRANDON, FLORIDA, 33511, 8135216344",B929065,"RICHARD, BCHECH, 3522, POST, PENSACOLA, FL, 32516, 8501228514",1
B902671,"RICHARD, BCHECH, 1233, BARMERE, LN, BRANDON, FLORIDA, 33511, 8135216344",B935262,"RICHARD, BCHECH, 2743, LA, COSTA, DR, BRENTWOOD, CAA, 94513, 9255353748",1
B902671,"RICHARD, BCHECH, 1233, BARMERE, LN, BRANDON, FLORIDA, 33511, 8135216344",B977323,"RICHARD, BCHECH, 881605, CALL, BOX, LOS, ANGELES, CALIF, 90009, 8184213781",1
B902671,"RICHARD, BCHECH, 1233, BARMERE, LN, BRANDON, FLORIDA, 33511, 8135216344",B984740,"REEN, A, CRANE, 3908, APPLEGATE, CIRCLE, BRANDON, FLORIDA, 33511, 8133117671",0
B902671,"RICHARD, BCHECH, 1233, BARMERE, LN, BRANDON, FLORIDA, 33511, 8135216344",B986108,"MARINA, D, STEWART, 814, MILANO, CIR, APT, 301, BRANDON, FLORIDA, 33511, 8134564132",0
B902743,"DOMINIC, J, HOUCK, 4601, CALLER, PANORAMA, CITY, CA, 91412, 8181273281",B980702,"ROSA, GODINEZ, 8618, MATILDIJA, AV, PANORAMA, CITY, CA, 91412, 8181273281",0
B902743,"DOMINIC, J, HOUCK, 4601, CALLER, PANORAMA, CITY, CA, 91412, 8181273281",B995942,"R, GODINEZ, 4601, CALLER, PANORAMA, CITY, CA, 9112, 8188066238",0
B903730,"ANA, RUBIO, 318, NORWEGIAN, AVENU, MODESTO, CA, 95350, 2097642638",B931967,"WOO, A, GONZALEZ, 1501, ASHWOOD, DR, MODESTO, CA, 95350, 2092757006",0
B903935,"TIM, L, COOLEY, 670, CALL, BOX, FREMONT, CA, 9453, 5302281514",B923079,"TIM, L, COOLEY, 1618, SULIVAN, AVN, 3A74, DALY, CITY, CALIF, 94015, 6501487857",1
B903935,"TIM, L, COOLEY, 670, CALL, BOX, FREMONT, CA, 9453, 5302281514",B956211,"TIMOTHY, L, COOLEY, 923, CALL, BOX, MAGALIA, CALIF, 95954, 5621385868",1
B904022,"GEORGE, M, EMERT, 881605, CALLER, LOS, ANGELES, CALIFORNIA, 90J009, 8184513612",B967583,"GEORGE, M, EMERT, 860105, BUZON, PLANO, TX, 75086, 9723018126",1
B904304,"JOSHUA, L, VILLALVAZO, 4409, 44TH, AVE, N, SAINT, PETERSBURG, FLORIDA, 33714, 7277536183",B953672,"ANTHONY, HUERTA, 1695, 44TH, AVE, N, NO, SAINT, PETERSBURG, FL, 33702, 7273437161",0
B904519,"JOHNNIE, M, DANIEL, 1469, POST, OFFICE, LA, JOLLA, CA, 92038, 8582124501",B987405,"ANGEAL, C, ROEHR, 9701, LA, JOLLA, FARMS, RD, LA, JOLA, CALIF, 92037, 8582124501",0
B905047,"LARRY, ALAN, MILLER, 4378, INDIAN, RIVER, DR, W, EDGEWATER, FLORIDA, 32141, 3867058324",B947393,"LARRY, ALAN, MILLER, 5214, ENCHANTED, MIST, DR, HUMBLE, TEXAS, 77346, 2813401131",1
B905184,"GLYNIS, C, VINCI, 12216, KIRA, CHRISTEL, LN, EL, PASO, TEXAS, 7996, 9154813125",B996883,"GLYNIS, C, VINCI, 7170, CATALINA, ST, SPRING, HILL, FLA, 34606, 3525620543",1
B905191,"ETHELE, L, MARBLE, 4313, POST, WICHITA, FALLS, TX, 76308, 9401038240",B946055,"ETHELE, L, MARBLE, 510, TIMBERLINE, DRIV, BULLARD, TEXAS, 75757, 9036644377",1
B905891,"YANNELIS, PENA, 1207, JACIE, LN, SAN, ANGELO, TEXAS, 76905, 9158530885",B942215,"YANNELIS, PENA, 218, AVALONST, SAN, ANTONIO, TX, 78213, 2107114268",1
B906170,"J, KEGLER, 316, SOUTHWESTMACLAY, WAY, PORT, SAINT, LUCIE, FL, 34986, 7723274121",B914971,"JOSEFINA, A, GOSSETT, 2891, SE, PACE, DRIV, PORT, SAINT, LUCIE, FL, 3484, 7723148482",0
B906170,"J, KEGLER, 316, SOUTHWESTMACLAY, WAY, PORT, SAINT, LUCIE, FL, 34986, 7723274121",B935548,"CARLA, E, GONZALES, 2125, SW, IDAHO, LN, PORT, SAINT, LUCIE, FLORIDA, 34953, 7721176323",0
B906170,"J, KEGLER, 316, SOUTHWESTMACLAY, WAY, PORT, SAINT, LUCIE, FL, 34986, 7723274121",B958614,"JAIME, I, ESTRELLA, 8425, MUIRFIELD, WAY, PORT, SAINT, LUCIE, FL, 34986, 7721067603",0
B906280,"KARLA, LOR, 45, E, MORGAN, S, STE, 5, PERRIS, CALIF, 92571, 9096810532",B921058,"MIGUEL, H, MADARANG, 530, OXCEAN, AVE, PERRIS, CALIFORNIA, 92571, 9093333825",0
B906286,"DAVY, W, JERDAN, 1909, PARKDALE, DR, MESQUITE, TX, 75149, 9726576462",B940607,"RIGOBERTO, C, MCGHEE, 909, GRANDE, DR, MESQUITE, T, 75149, 9725165318",0
B906564,"JEAN, S, FULTZ, 5314, CALLER, JACKSONVILLE, FL, D32247, 9042206642",B972132,"JEAN, G, FULTZ, 7728, POST, OFFICE, BOX, VAN, NUYS, CA, 91409, 8187200175",1
B906622,"NATHANIEL, A, TOMPKINS, V702, OAK, WEST, DR, HOUSTON, TX, 77073, 7131036144",B987948,"NATHANIEL, A, TOMPKINS, 4212, 48TH, ST, APT, 2H, SN, DIEGO, CALIF, 92115, 6194167814",1
B907074,"LIBERTAD, N, KROIS, 13609, GLEN, EAGLE, COURT, MORENO, VALLEY, CA, 92553, 9093240780",B975998,"LIBERTAD, N, KROIS, 16245, SAGEBRUSH, RD, TAMPA, FL, 33618, 8136045463",1
B907251,"ALFREDO, ALAN, GUNN, 17583, POST, OFFICE, CLEARWATER, FLORIDA, 33762, 7275127363",B910282,"RAE, P, ROSAM, 17583, POST, OFFICE, CLEARWATER, FLA, 33762, 7272720604",0
B909075,"DELORES, L, SCHAEFER, 529, NE, 6TH, ST, MIAMI, FL, 33138, 3054262566",B959810,"DELORES, L, SCHAEFER, 852, WARNER, ROAD, GREEN, COVE, SPRINGS, FLORIA, 32043, 9048141066",1
B909402,"MARLENE, G, VASQUEZ, 1187, BRONCO, DR, PLUMAS, LAKE, CALIFORNIA, 95961, 4156808654",B925465,"MARLENE, G, VASQUEZ, 1229, POST, BOX, RANCHO, MIRAGE, LCA, 92270, 7604051338",1
B909730,"FREEMAN, J, HOLLAND, 8794, VALON, ST, ALTA, LOMA, CA, 91701, 9095825134",B970853,"FREEMAN, J, HOLLAND, 36057, FREDERICK, ST, WILDOMAR, CALIFORNIA, 9295, 9097528702",1
B910121,"DEBBIE, E, ORTUNO, 1227, FRANKLIN, ST, JACKSONVILLE, FL, 32206, 9047608682",B921900,"DEBORAH, E, WAKENE, 1227, FRANKLIN, ST, JACKSONVILLE, FL, 32206, 9047608682",1
B910384,"TONY, A, MARTENS, 4117, QUAIL, RANCH, RD, NEW, SMYRNA, BEACH, FLORIDA, 32168, 3864826624",B933568,"ELLEN, C, ROBERTS, 4117, QUAIL, RANCH, RD, NEW, SMYRNA, BEACH, FLORIDA, 32168, 3864826624",0
B910439,"C, SCHRODER, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8133123131",B980438,"NERISSA, M, GONZALEZ, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8132384378",0
B910439,"C, SCHRODER, 76972, POST, OFFICE, TAMPA, FLORIDA, 33675, 8133123131",B991888,"CHRISTINE, BROWN, 76972, BOX, TAMPA, FLORIDA, 33675, 8132526878",0
B910747,"FRANK, A, STEBBINS, 1630, NW, 64TH, AVE, 100A, HOLLYWOOD, FL, 33024, 9547260007",B935534,"FRANK, A, STEBBINS, 107, SHADY, OAK, DR, GEORGETOWN, TX, 78628, 5126521388",1
B910747,"FRANK, A, STEBBINS, 1630, NW, 64TH, AVE, 100A, HOLLYWOOD, FL, 33024, 9547260007",B950187,"FRANK, A, STEBBINS, 2116, CHESTNUHT, LN, PASADENA, TEXAS, 77502, 7132164816",1
B910983,"FRED, GONZALEZ, 1377, MOUNTAIN, VIEW, LN, CHULA, VISTA, CALIF, 1911, 6194775510",B916693,"A, R, SILLIVAN, 1377, MOUNTAIN, VIEW, LN, CHULA, VISTA, CALIFORNIA, 91911, 6194775510",0
B911129,"RODNEY, M, CORELLA, 1555, SHIRLEY, DR, PLEASANT, HILL, CA, 94523, 9251505610",B920392,"RODNEY, M, CORELLA, 7485, WREN, AVNUE, GILROY, CAN, 95020, 4084636253",1
B911350,"JERRY, L, BRAZEALE, 105, BOX, PASADENA, TX, 77501, 7136433653",B916710,"KIMBERLY, L, BAILIE, 2112, EASTHAVEN, DR, APARTMENT, 105, PASADENA, TX, 7750A6, 7136001836",0
B911350,"JERRY, L, BRAZEALE, 105, BOX, PASADENA, TX, 77501, 7136433653",B991289,"ESPERANZA, SILVA, 1705, JENKINS, RD, APARTMENT, 91, PASADENA, TX, 77501, 7136433653",0
B912415,"DELAYNE, CUSHMAN, 6697, CALLER, SILOAM, SPRINGS, ARK, 72761, 4791050162",B917204,"M, S, WARSING, 1106, E, FREEDOM, SILOAM, SPRINGS, AR, 72761, 4797587241",0
B912415,"DELAYNE, CUSHMAN, 6697, CALLER, SILOAM, SPRINGS, ARK, 72761, 4791050162",B994082,"BISHOP, A, STEWART, 308, KNE, ST, SILOAM, SPRINGS, AR, 72761, 4791050162",0
B912420,"KIMBERLY, M, EVERALL, 316, N, SAVANNAH, STRT, LOS, ANGELES, CA, 90033, 8181138852",B931628,"KIMBERLY, M, EVERALL, 160B, WENDELL, CT, SAN, ANDREAS, CA, 95249, 2094162850",1
B912420,"KIMBERLY, M, EVERALL, 316, N, SAVANNAH, STRT, LOS, ANGELES, CA, 90033, 8181138852",B984258,"KIMBERLY, M, EVERALL, 1118, 12THSTREET, IMPERIAL, BEACH, CA, 91932, 6195317547",1
B912972,"ESTHER, V, CRAIG, 17110, NW, US, HIGHWAY, 19, FANNING, SPRINGS, FLA, 32693, 3524200417",B957929,"GARY, E, ESTRADAGOMEZ, 17110, NW, US, HIGHWAY, 19, FANNING, SPRINGS, FL, 32693, 3524200417",0
B913222,"V, BALLARD, 2455, INTERRUSH, LN, LINCOLN, CAL, 95648, 9163868256",B917224,"A, VASQUEZ, 1276, WAVERTON, LN, LINCOLN, CALIFORNIA, 95648, 9166644768",0
B913672,"JOSEPH, T, MACIAS, 4885, 49TH, AVE, W, APT, 1115, BRADENTON, FLORIDA, 34210, 9412144025",B962195,"JOSEPH, T, MACIAS, 16743, POST, PANAMA, CITY, FLA, 32406, 8504775118",1
B914298,"DANE, S, DOZIER, 420, SUNSET, CIR, CABOT, ARKAN, 72023, 5017884302",B989171,"DANE, S, DOZIER, 322, EYERS, CREEK, RD, ROYAL, ARKAN, 71968, 5014851012",1
B914497,"PARMENDRA, N, RIVIERETHOMPSON, 430115, POST, OFFICE, BOX, MIAMI, LA, 33243, 3053748608",B936106,"MARTINEZ, 430115, BUZON, MIAMI, FLA, 33243, 3051085434",0
B914497,"PARMENDRA, N, RIVIERETHOMPSON, 430115, POST, OFFICE, BOX, MIAMI, LA, 33243, 3053748608",B954781,"PARMENDRA, N, RIVIERETHOMPSON, 1620, STONEWOOD, CT, SAINT, AUGUSTINE, FL, 32092, 9045878716",1
B914497,"PARMENDRA, N, RIVIERETHOMPSON, 430115, POST, OFFICE, BOX, MIAMI, LA, 33243, 3053748608",B993121,"PARMENDRA, N, RIVIERETHOMPSON, 409, SW, 16TH, ST, FORT, LAUDERDALE, FL, 33315, 9544178304",1
B914497,"PARMENDRA, N, RIVIERETHOMPSON, 430115, POST, OFFICE, BOX, MIAMI, LA, 33243, 3053748608",B998854,"R, HUMPHREYS, 430115, APTDO, MIAMI, FLORIDA, 33243, 3054343371",0
B914971,"JOSEFINA, A, GOSSETT, 2891, SE, PACE, DRIV, PORT, SAINT, LUCIE, FL, 3484, 7723148482",B935548,"CARLA, E, GONZALES, 2125, SW, IDAHO, LN, PORT, SAINT, LUCIE, FLORIDA, 34953, 7721176323",0
B914971,"JOSEFINA, A, GOSSETT, 2891, SE, PACE, DRIV, PORT, SAINT, LUCIE, FL, 3484, 7723148482",B958614,"JAIME, I, ESTRELLA, 8425, MUIRFIELD, WAY, PORT, SAINT, LUCIE, FL, 34986, 7721067603",0
B915383,"CAROLINA, G, YBARAR, 10170, 25TH, ST, RANCHO, CUCAMONGA, CA, 91730, 9094125174",B925154,"ROBERT, A, GONZALEZ, 13126, ROLLING, HILLS, CT, RANCHO, CUCAMONGA, CA, 91739, 9091763081",0
B915383,"CAROLINA, G, YBARAR, 10170, 25TH, ST, RANCHO, CUCAMONGA, CA, 91730, 9094125174",B948169,"ANDREW, D, ROBINSON, 12800, N, OVERLOOK, DR, RANCHO, CUCAMONGA, CA, 91739, 9098342351",0
B915383,"CAROLINA, G, YBARAR, 10170, 25TH, ST, RANCHO, CUCAMONGA, CA, 91730, 9094125174",B959853,"GIANNA, Z, GUAJARDO, 8250, VINEYARD, AVE, APT, 151, RANCHO, CUCAMONGA, CA, 91730, 9097883154",0
B915383,"CAROLINA, G, YBARAR, 10170, 25TH, ST, RANCHO, CUCAMONGA, CA, 91730, 9094125174",B970250,"JOSH, L, VILLALVAZO, 8113, CORNWLL, AVE, RANCHO, CUCAMONGA, CA, 91739, 9096870486",0
B916710,"KIMBERLY, L, BAILIE, 2112, EASTHAVEN, DR, APARTMENT, 105, PASADENA, TX, 7750A6, 7136001836",B983220,"KIMBERLY, L, BAILIE, 5519, WEDGEFIELD, ROAD, GRANBURY, TX, 76049, 8173884413",1
B917142,"OLGA, D, OSBORNE, 408, HILL, AVE, OAKLEY, CALIFORNIA, 94561, 9252240208",B927817,"OLGA, D, OSBORNE, 5390, CIVETTA, LN, RIVERSIDE, CA, 92505, 9095252407",1
B917145,"JOHN, B, MELTON, 10501, APTDO, GLENDALE, CALIF, 91209, 8188338443",B947920,"F, MCKELVEY, 10501, POST, OFFICE, GLENDALE, CA, 91209, 8181135804",0
B917204,"M, S, WARSING, 1106, E, FREEDOM, SILOAM, SPRINGS, AR, 72761, 4797587241",B994082,"BISHOP, A, STEWART, 308, KNE, ST, SILOAM, SPRINGS, AR, 72761, 4791050162",0
B918182,"GARY, E, ESTRADAGOMEZ, 138, N, HUBBARD, AVNUE, APT11, SAN, FERNANDO, CALIFORNIA, 91340, 8186214401",B941373,"SHEILA, T, CASAS, 1523, CORONEL, ST, SAN, FERNANDO, CALIFORNIA, 91340, 8183708065",0
B918182,"GARY, E, ESTRADAGOMEZ, 138, N, HUBBARD, AVNUE, APT11, SAN, FERNANDO, CALIFORNIA, 91340, 8186214401",B957929,"GARY, E, ESTRADAGOMEZ, 17110, NW, US, HIGHWAY, 19, FANNING, SPRINGS, FL, 32693, 3524200417",1
B918219,"J, C, RAMOS, 11925, ODALESIDE, AVENIDA, HAWTHORNE, CA, 90250, 4244664517",B933344,"MICHAEL, E, HUGGINS, 1482, POST, OFFICE, BOX, HAWTHORNE, CA, 90250, 4243113664",0
B918403,"DENISE, C, SOTOAGUILAR, 619, CARIBOU, CT, KISSIMMEE, FLORIDA, 34759, 4078801443",B938825,"DENISE, T, SOTOAGUILAR, 5042, RBUFFWOOD, WY, SACRAMENTO, CALIF, 95841, 9168828065",1
B918524,"OLAJIDE, GOLDSTON, 6233, POST, OFFICE, BURBANK, CALIFORNIA, 91510, 8183033806",B932655,"OLAJIDE, GOLDSTON, 987, S, 6TH, ST, KERMAN, CA, 93630, 5592584340",1
B919244,"SARA, S, SADRA, 3500, HARBISON, DR, APARTMENT, 312, VACAVILLE, CALIFORNIA, 95687, 7075014143",B937008,"P, M, CREWS, 725, OAK, BROOK, DR, VACAVILLE, CALIFORNIA, 95687, 7071670487",0
B919244,"SARA, S, SADRA, 3500, HARBISON, DR, APARTMENT, 312, VACAVILLE, CALIFORNIA, 95687, 7075014143",B940262,"TONI, Q, RODRIGUE, 242, SAYBROOK, AVENU, VACAVILLE, CALIFORNIA, 95687, 7075753670",0
B920392,"RODNEY, M, CORELLA, 7485, WREN, AVNUE, GILROY, CAN, 95020, 4084636253",B942213,"CHRISTOPHER, MORAN, 8880, CARNATION, LN, GILROY, CA, 95020, 4088684415",0
B920534,"ROSA, GODINEZ, 2518, 5TH, AVE, LOS, ANGELES, CALI, 90018, 8187188340",B980702,"ROSA, GODINEZ, 8618, MATILDIJA, AV, PANORAMA, CITY, CA, 91412, 8181273281",1
B920534,"ROSA, GODINEZ, 2518, 5TH, AVE, LOS, ANGELES, CALI, 90018, 8187188340",B987175,"ROSA, GODINEZ, 13838, FONTANELLE, PL, SAN, DIEGO, CALI, 92128, 6194578247",1
B920657,"PEDRO, V, FLORES, 95245, CASTLEAR, WAY, SACRAMENTO, CALIFORNIA, 95826, 9165336137",B984111,"VERONICA, D, DORIA, 95245, CASTLEBAR, WY, SACRAMENTO, CALIFORNIA, 95826, 9165336137",0
B920734,"JIM, C, MALONE, 5719, 6TH, ST, EPHYRHILLS, FLA, 33542, 8134387058",B982452,"JANICE, V, HENDRIX, 5719, 6TH, STE, ZEPHYRHILLS, FL, 33542, 8134387058",0
B920798,"DEBORAH, H, HERMOSILLO, 2398, FRANKS, FAIR, LN, PERRY, FL, 32347, 8504615415",B937196,"DEBORAH, HERMOSILLO, 1502, NE, WITHLA, BLUFFS, WAY, LEE, FL, 32059, 8502170627",1
