clusterID,refID,tokens,truth
A912703,A912703,"SUSANNAH, T, JACOBSON, 7803, WARRIOR, AVE, SAN, ANGELO, TEXAS, 76904",1
A912703,A935098,"S, T, JACOBSON, 7803, WARRIOR, AVE, SAN, ANGELO, TEXAS, 76904, 22154708",1
A912703,A990216,"SUSAN, T, JACOBSON, 7803, WARRIOR, AV, SAN, ANGELO, TEXAS, 76904, 1932",1
A912703,B918838,"SUSAN, T, JACOBSON, 7803, WARRIOR, AVE, SAN, ANGELO, TEXAS, 76904, 9158560701",1
A912703,B941570,"SUSANNAH, T, JACOBSON, 7803, WARRIOR, AVE, SAN, ANGELO, TEXAS, 76904, 9158560701",1
A912703,B996858,"S, T, JACOBSON, 7803, WARRIOR, AVE, SAN, ANGELO, TEXAS, 76904, 9158560701",1
A912741,A912741,"TESS, A, 4949, EAST, STATE, ROAD, 64, 309, BRADENTON, FLA, 34208, 21510965",1
A912741,A934960,"TERESA, ARUTYUNYAN, 4949, EAST, STATE, ROAD, 64, 309, BRADENTON, FLORIDA, 34208, 52110965",1
A912741,A963769,"TERESA, ARUTYUNYAN, 4949, EAST, STATE, ROAD, 64, 309, BRADENTON, FLA, 34208, 25110965",1
A912741,B936308,"TERESA, ARUTYUNYAN, 4949, E, STATE, ROAD, 64, 309, BRADENTON, FLORIDA, 34208, 9412433375",1
A912741,B942831,"TESS, A, 4949, E, STATE, ROAD, 64, 309, BRADENTON, FLORIDA, 34208, 9412433375",1
A912741,B966061,"TERESA, ARUTYUNYAN, 4949, E, STATE, ROAD, 64, 309, BRADENTON, FLORIDA, 34208, 9412433375",1
A912789,A912789,"R, M, BRACKLE, 1250, WRIGHT, DR, BLOSSOM, TEXAS, 75416, 22345095, 28465",1
A912789,A922045,"RODNEY, M, BRACKLE, 1250, WRIGHT, DR, BLOSSOM, TEXAS, 7516, 022345905",1
A912789,B911652,"RACHELLE, F, HASHMI, 1250, WRIGHT, DRIV, BLOSSOM, TEXAS, 75416, 9035086126",0
A912789,B947134,"R, M, BRACKLE, 1250, WRIGHT, DRIV, BLOSSOM, TEXAS, 75416, 9035086126",1
A912789,B960491,"RACHELLE, F, HASHMI, 1250, WRIGHT, DR, BLOSSOM, TEXAS, 75416, 9035086126",0
A912789,B993587,"RODNEY, M, BRACKLE, 1250, WRIGHT, DRIV, BLOSSOM, TEXAS, 75416, 9035086126",1
A912796,A912796,"ESTHER, J, MELANCON, 822, SEYMOUR, WAY, PERRIS, CALIFORNIA, 92571, 11141",1
A912796,A927081,"ESTHER, J, MELANCON, 822, SEYMOUR, WAY, PERRIS, CALIFORNIA, 92571, 1930",1
A912796,B903836,"ESTHER, J, MELANCON, 822, SEYMOUR, WAY, PERRIS, CALIFORNIA, 92571, 9094053827",1
A912796,B930845,"ESTHER, J, MELANCON, 822, SEYMOUR, WAY, PERRIS, CALIF, 92571, 9094053827",1
A912864,A912864,"BRADLEY, 1533, CANTERBURY, CIR, REDLANDS, CA, 92374, POS, 1166, REDLANDS, CA, 92373, 22480634",1
A912864,B917854,"BRADLEY, 1166, POST, OFFICE, BOX, REDLANDS, CA, 92373, 9096741014",1
A912885,A912885,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, STR, S, JACKSONVILLE, FL, 32225, 25146663",1
A912885,A918290,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, DR, S, JACKSONVILLE, FL, 32225, 1988",1
A912885,A982869,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, DR, S, JACKSONVILLE, FL, 32225, 025146663",1
A912885,B926374,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, DR, S, JACKSONVILLE, FL, 32225, 9045448838",1
A912885,B948548,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, DR, S, JACKSONVILLE, FLA, 32225, 9045448838",1
A912885,B951775,"JASON, R, CHAVEZ, 13054, STAFFORDSHIRE, DR, S, JACKSONVILLE, FLA, 32225, 9045448838",1
A912919,A912919,"PAMELA, FLORES, 25770, VISTA, FAIRWAYS, DRV, VALENCIA, CALIFORNIA, 91355, 23036428, 1972",1
A912919,A936948,"PAM, FLORES, 25770, VISTA, FAIRWAYS, DRV, VALENCIA, PCA, 91355, 26664",1
A912919,A937273,"JASON, FLORES, 25770, VISTA, FAIRWAYS, DR, VALENCIA, CALIFORNIA, 91355, 23040287",0
A912919,A967362,"GREEN, 25770, VISTA, FAIRWAYS, DR, VALENCIA, CALIFORNIA, 91355, 23036428, 1972",1
A912919,B969104,"PAMELA, FLORES, 25770, VISTA, FAIRWAYS, DR, VALENCIA, CALIF, 91355, 6616254076",1
A912919,B970770,"PAM, FLORES, 25770, VISTA, FAIRWAYS, DRV, VALENCIA, CALIFORNIA, 91355, 6616254076",1
A912919,B978318,"GREEN, 25770, VISTA, FAIRWAYS, DRV, VALENCIA, CALIFORNIA, 91355, 6616254076",1
A913011,A913011,"ANGEL, G, RODRIGUEZ, 380, ORLANDO, BLVD, PORT, CHARLOTTE, FL, 33954, BOX, 494163, CALLER, PORT, CHARLOTTE, FLA, 33949, 23400736",1
A913011,B946784,"ANGELA, G, RODRIGUEZ, 380, ORLANDO, BLVD, PORT, CHARLOTTE, FL, 33954, 9415317622",1
A913033,A913033,"ROGER, L, DALLAS, 5306, HARMONY, PL, KISSIMMEE, FLORIDA, 34758, 024875093",1
A913033,A964750,"ROGER, L, DALLAS, 5306, HARMONY, PLACE, KISSIMMEE, FL, 3758, 28475093",1
A913033,B940919,"ROGER, L, DALLAS, 5306, HARMONY, PL, KISSIMMEE, FLORIDA, 34758, 4074518854",1
A913033,B963210,"ROGER, L, DALLAS, 5306, HARMONY, PL, KISSIMMEE, F, 34758, 4074518854",1
A913076,A913076,"SANDOVAL, 16992, HINTON, CT, CASTRO, VALLEY, CA, 94546, PO, BOX, 20554, CASTRO, VALLEY, CA, 94546, 21784886",1
A913076,B963239,"SANDOVAL, 16992, HINTON, CT, CASTRO, VALLEY, CALIF, 94546, 5303301774",1
A913118,A913118,"TINA, DICKS, 6025, DIAS, AVE, SPC, 57, SACRAMENTO, CALI, 95824, 23963910, 1976",1
A913118,A956484,"TINA, NKELE, 6025, DIAS, AVE, SPC, 57, SACRAMENTO, CALIFORNIA, 95824, 27835",1
A913118,A981579,"NKELE, 6025, DIAS, AVE, SPC, 57, SACRAMENTO, CALIFORNIA, 95824, 23963910",1
A913118,B907992,"TINA, NKELE, 6025, DIAS, AVNUE, SPACE, 7, SACRAMENTO, CALIFORNIA, 95824, 9162468716",1
A913118,B927730,"TINA, DICKS, 6025, DIAS, AVE, SPC, 57, SACRAMENTO, CALIFORNIA, 95824, 9162468716",1
A913118,B986625,"NKELE, 6025, IAN, AVE, RACE, 57, SACRAMENTO, CALIFORNIA, 95824, 9162468716",1
A913178,A913178,"MARCELUS, V, STEVENS, 676THOMPSON, ROAD, SAN, ELIZARIO, TEXAS, 79849",1
A913178,A993848,"MARCELUS, V, STEVENS, 676, THOMPSON, RD, SAN, ELIZARIO, TEXAS, 798A49",1
A913178,B974772,"MARCELUS, V, STEVENS, 676, THOMPSON, RD, SAN, ELIZARIO, TEXAS, 79849, 9154250611",1
A913178,B982183,"MARCELUS, V, STEVENS, 676, THOMPSON, RD, SAN, ELIZARIO, TEXAS, 79849, 9154250611",1
A913293,A913293,"RANDALL, M, HERNANDEZ, 7526, KILGARRY, AVE, PICO, RIVERA, CALIFORNIA, 90660, 25903462, 1932",1
A913293,A977620,"RANDALL, M, HERNANDEZ, 7526, KILGARRY, AVE, PICO, RIVERA, CALIFORNIA, 90660, 25903462",1
A913293,B921002,"RANDALL, M, HERNANDEZ, 7526, KILGARHRY, AVENIDA, PICO, RIVERA, CALIF, 90660, 5622601303",1
A913293,B957489,"RANDALL, M, HERNANDEZ, 7526, KILGARRY, AVE, PICO, RIVERA, CALIFORNIA, 90660, 5622601303",1
A913315,A913315,"BARBARA, L, LANTRIP, 6114, RANIER, DR, ORLANDO, FL, 32810, 25576915",1
A913315,A951976,"BARBERY, L, LANTRIP, 6114, RANIER, DR, ORLANDO, FL, 32810, 025576915, 45372",1
A913315,B923199,"BARBERY, L, LANTRIP, 6114, RANIER, DR, ORLANDO, FL, 32810, 4074476862",1
A913315,B952045,"BARBARA, L, LANTRIP, 6114, RANIER, DR, ORLANDO, FL, 32810, 4074476862",1
A913342,A913342,"JERRY, A, WASHINGTON, 5624, S, 36TH, ST, GREENACRES, FLORIDA, 33463, 23223572",1
A913342,A927525,"GERALD, A, WASHINGTON, 5624, S, 36TH, ST, GREENACRES, FLORIDA, 33463, 23223572",1
A913342,A961273,"JERRY, A, WASHINGTON, 5624, SOUTH, 36TH, STREET, GREENACRES, FLA, 33463, 23223572",1
A913342,B900043,"JERRY, A, WASHINGTON, 5624, SOUTH, 36TBH, STRT, GREENACRES, FLORIDA, 33463, 5613868580",1
A913342,B913417,"GERALD, A, WASHINGTON, 5624, S, 36TH, ST, GREENACRES, FLORIDA, 33463, 5613868580",1
A913342,B965674,"JERRY, A, WASHINGTON, 5624, S, 36TH, ST, GREENACRES, FLORIDA, 33463, 5613868580",1
A913353,A913353,"CRAIG, J, KELLER, 2327, SANDSTONE, COURT, PALM, DALE, CALIFORNIA, 93551, 22742200",1
A913353,A920423,"CRAIG, J, K, 2327, SANSONE, CT, PALM, DALE, CALIF, 93551, 22742020, 41549",1
A913353,B901943,"CRAIG, J, K, 2327, SANDSTONE, CT, PALM, DALE, CALIFORNIA, 93551, 5101141400",1
A913353,B943469,"CRAIG, J, KELLER, 2327, SANDSTONE, CT, PALM, DALE, CALIFORNIA, 93551, 5101141400",1
A913398,A913398,"DURAN, 211, RE, CHERCHE, ST, NORTH, FORT, MYERS, FL, 33913, PO, BOX, 7586, BUZON, FORT, MYERS, FLORIDA, 33911, 23703439",1
A913398,B963844,"DURAN, 7586, CALL, BOX, FORT, MYERS, FLORIDA, 33911, 2397107520",1
A913466,A913466,"LARRY, D, F, 1501, VISTA, RIDGE, DR, FORNEY, TEXAS, 75126, 24711885, 45618",1
A913466,A915199,"LARRY, D, FOOTE, 1501, VISTA, RIDGE, DR, FORNEY, TEXAS, 75126, 24711885",1
A913466,A962302,"D, FOOTE, 1501, VISTA, RIDGE, DR, FORNEY, TEXAS, 75126, 24711885, 45618",1
A913466,B979433,"D, FOOTE, 1501, VISTA, RIDGE, UDR, FORNEY, TEXAS, 75126, 9727661816",1
A913466,B986718,"LARRY, D, FOOTE, 1501, VISTA, RIDGE, DR, FORNEY, TX, 7126, 9727661816",1
A913466,B993069,"LARRY, D, F, 1501, VISTA, RIDGE, DRIVE, FORNEY, TEXAS, 75126, 9727661816",1
A913537,A913537,"MARIA, S, BAUER, 7851, SW, 106TH, AVE, MIAMI, FL, 33173",1
A913537,A951268,"MARIA, S, BAUER, 7851, S, 106TH, AVE, MIAMI, FL, 33173, 21808647, 19380109",1
A913537,B910849,"M, S, BAUER, 7851, SW, 106THAVENUE, MIAMI, FLA, 3173, 3053708007",1
A913537,B919623,"MARIA, S, BAUER, 7851, SW, 106TH, AVE, MIAMI, FL, 33173, 3053708007",1
A913537,B970410,"MARIA, S, BAUER, 7851, SW, 106TH, AVE, MIAMI, FLORIDA, 3173, 3053708007",1
A913556,A913556,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, ROAD, YORBA, LINDA, CA, 92887",1
A913556,A947480,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, RD, YORBA, LINDA, CALIF, 92887, 204370640, 40029",1
A913556,A967920,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, RD, YORBA, LINDA, CALIF, 92887, 24370640, 1909",1
A913556,B914435,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, RD, YORBA, LINDA, CA, 92887, 7147440260",1
A913556,B937948,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, RD, YORBA, LINDA, CA, 92887, 7147440260",1
A913556,B982190,"JULIO, D, ANTHONY, 24161, RANCHO, SANTA, ANA, RD, YORBA, LINDA, CA, 92887, 7147440260",1
A913583,A913583,"SONNY, S, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 26146381, 1935",1
A913583,A929121,"JEANIE, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 21627062",0
A913583,A938419,"SAMUEL, S, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 21646381",1
A913583,A941957,"SAMUEL, S, GAMAN, 9201, SEVEN, OAKS, LANE, DENTON, TEXAS, 76210, 021646381",1
A913583,A944645,"JEANIE, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 21627062, 1936",0
A913583,B928079,"JEANIE, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 9401220526",0
A913583,B937305,"SAMUEL, S, GAMAN, 9201, SEVEN, OAKS, LANE, DENTON, TEXAS, 76210, 9401220526",1
A913583,B963129,"SONNY, S, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 9401220526",1
A913583,B981761,"JEANIE, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 9401220526",0
A913583,B989462,"SAMUEL, S, GAMAN, 9201, SEVEN, OAKS, LN, DENTON, TEXAS, 76210, 9401220526",1
A913592,A913592,"MICHELLE, A, FABIAN, 6016, BROADWNAY, OAKLAND, CALI, 94618, POST, OFFICE, BOX, 18616, OAKLAND, CA, 94619",1
A913592,B967228,"MICHELLE, A, FABIAN, 18616, BOX, 18616, OAKLAND, CALIF, 946R19, 5302872627",1
A913604,A913604,"EUSTACIO, A, HOGAN, 2428, WHITE, HORSE, RD, W, JACKSONVILLE, FLORIDA, 32246",1
A913604,A988463,"EUSTACIO, A, HOGAN, 2428, WHITE, HORSE, RD, W, JACKSONVILLE, FLORIDA, 32246",1
A913604,A993222,"EUSTACIO, A, HOGAN, 2428, WHITE, HORSE, RD, W, JACKSONVILLE, FEL, 32246, 026166329",1
A913637,A913637,"TORRES, 6020, LA, PRADA, ST, APT, 1, LOS, ANGELES, CALI, 90042, 25857686",1
A913637,A996507,"LIBERTAD, TORRES, 6020, LA, PRADA, ST, APT, 1, LOS, ANGELES, CALIFORNIA, 90042, 25857866, 21871",1
A913670,A913670,"TC, H, SEXTON, 2900, HOPE, ST, WALNUT, PARK, CA, 9255, 22834147",1
A913670,A974757,"TC, H, SEXTON, 2900, HOPE, STRT, WALNUT, PARK, CA, 90255, 22348147",1
A913670,B919871,"TC, H, SEXTON, 2900, HOPE, ST, WALNUT, PARK, CA, 90255, 3237783523",1
A913670,B963121,"TC, H, SEXTON, 2900, HOPE, TR, WALNUT, PARK, CA, 90255, 3237783523",1
A913715,A913715,"RENE, A, CRANE, 3700, NW, 62D, AVENIDA, APT, 206, VIRGINIA, GARDENS, FLA, 33166, 28193102",1
A913715,A914010,"RENE, A, MELENDEZ, 3700, NW, 62ND, AVE, APT, 206, VIRGINIA, GARDENS, FLA, 33166, 21891302",1
A913715,A983512,"RENE, A, MELENDEZ, 3700, NORTHWEST, 62N, AVENU, APT, 206, VIRGINIA, GARDENS, FLORIDA, 33166, 021891302",1
A913715,B978043,"RENE, A, CRANE, 3700, NW, 62ND, AVE, APT, 206, VIRGINIA, GARDENS, FLORIDA, 33166, 3058875467",1
A913715,B982498,"RENE, A, MELENDEZ, 3700, NORTHWEST, 62D, AVENIDA, APT, 206, VIRGINIAGARDENS, FLORIDA, 33166, 3058875467",1
A913715,B983367,"RENE, A, MELENDEZ, 3700, NW, 62ND, AVE, APT, 206, VIRGINIA, GARDENS, FLA, 33166, 3058875467",1
A913833,A913833,"CARMEN, C, ANGULO, 632, E, CENTER, STRT, ANAHEIM, CALIFORNIA, 92805",1
A913833,A942026,"CARMEN, C, ANGULO, 632, E, CENTER, ST, ANAHEIM, CA, 9285, 42504832",1
A913833,A951605,"LUIS, F, REDDISH, 632, E, CENTER, STRT, ANAHEIM, A, CA, 92805, 24508033, 1934",0
A913833,A986683,"LUIS, F, R, 632, E, CENTER, STRT, ANAHEIM, CA, 92F805",0
A913833,A996888,"LUIS, F, REDDISH, 632, E, CENTER, ST, ANAHEIM, CALIFORNIA, 92805, 24508033",0
A913833,B922284,"LUIS, F, REDDISH, 632, E, CENTER, ST, ANAHEIM, CALI, 92805, 7142724004",0
A913833,B937763,"CARMEN, C, ANGULO, 632, E, CENTER, ST, ANAHEIM, CALIFORNIA, 92805, 7142724004",1
A913833,B952577,"LUIS, F, REDDISH, 632, E, CENTER, ST, ANAHEIM, CALIFORNIA, 92805, 7142724004",0
A913833,B955527,"LUIS, F, R, 632, E, CENTER, ST, ANAHEIM, CALIFORNIA, 92805, 7142724004",0
A913833,B998378,"CARMEN, C, ANGULO, 632, E, CENTER, STRT, ANAHEIM, CALIFORNIA, 92805, 7142724004",1
A913847,A913847,"TERESA, P, PITCHER, 8681, KATELALA, AVE, SPC, 858, STANTON, CALIFORNIA, 90680, PO, BOX, 121, STANTON, CALIFORNIA, 90680, 025029651",1
A913847,B987043,"TERESA, P, PITCHER, 8681, KATELLA, AVENU, SPC, 858, STANTON, CALIFORNIA, 90680, 7144321234",1
A913911,A913911,"RANDY, R, F, 9T424, PROSPERITY, LAKE, DR, JACKSONVILLE, FLA, 32244, 27074858, 1901",1
A913911,A942201,"RANDY, R, FINCH, 9424, PRSPERITY, LAKE, DRV, JACKSONVILLE, FLA, 32244, 27047858",1
A913935,A913935,"LEROY, S, CAJINA, 2054, MONTECITO, AVENUE, APT, 20, MOUNTAIN, VIEW, CA, 94043",1
A913935,A934171,"LEE, S, CAJINA, 2054, MOTECITO, AVE, APT, 20, MOUNTAIN, VIEW, CA, 94043, 26627990",1
A913935,A990598,"LEE, S, CAJINA, 2054, MONTECITO, AVE, APT, 20, MOUNTAIN, VIEW, CA, 4043, 26629790, 1973",1
A913963,A913963,"ANN, E, CARPENTER, 10859, CAMBAY, CIR, BOYNTON, BEACH, FL, 33437, PO, BO, 243722, BOX, BOYNTON, BEACH, FLORIDA, 33424, 27010211",1
A914011,A914011,"BARBARA, A, SMITH, 38, EUCLID, AVE, APT, 102, MIAMI, BEACH, FLA, 33139, 23566960",1
A914011,A941276,"BARBARA, A, COLLINS, 328, EUCLID, AVE, APT, 102, MIAMI, BEACH, FL, 33139, 25747",1
A914011,A984486,"JOHN, R, SMITH, 328, EUCLID, AVE, APT, 102, MIAMI, BEACH, FL, 33139, 23567984, 1962",0
A914011,A984614,"R, SMITH, 328, EUCLID, AVE, APT, 102, MIAMI, BEACH, FL, 33139",0
A914011,B918624,"BARBARA, A, SMITH, 328, EUCLID, AVE, APT, 102, MIAMI, BEACH, FL, 33139, 3052433515",1
A914011,B925608,"JOHN, R, SMITH, 328, EUCLIDAVE, AP, 102, MIAMI, BEACH, FLA, R33139, 3052433515",0
A914011,B969464,"BARBARA, A, COLLINS, 328, EUCLID, AV, APARTMENT, 102, MIAMI, BEACH, FL, 33139, 3052433515",1
A914011,B972152,"R, SMITH, 328, EUCLID, AVE, APARTMENT102, MIAMI, BEACH, FL, 33139, 3052433515",0
A914024,A914024,"D, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOMAR, CALI, 92595, 022657092, 1948",1
A914024,A984023,"DEVAN, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOMAR, VIA, 92595, 22657029",1
A914024,A988045,"DEVAN, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOMAR, CALIF, 92595, 022657092",1
A914024,B908001,"D, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOMAR, CA, 92595V, 9093282775",1
A914024,B915970,"DEVAN, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOMAR, CALIFORNIA, 92595, 9093282775",1
A914024,B954236,"DEVAN, L, FORD, 21132, ALAMEDA, DEL, MONTE, WILDOMAR, CALIF, 92595, 9093282775",1
A914063,A914063,"JOSE, M, GONZALEZ, 445, EL, CORONADO, AVE, BUCHANAN, DAM, TEXAS, 78609, 26331185, 1953",1
A914063,A942566,"J, GIROUARD, 445, EL, CORONADO, AVE, BUCHANAN, DAM, TEXAS, 78609",0
A914063,A979445,"LORETTA, J, GONZALEZ, 445, EL, CORONADO, AVE, BUCHANAN, DAM, TEXAS, 78609",0
A914063,A995871,"LORETTA, J, GONZALEZ, 445, EL, CORONADO, AVE, BUCHANAN, DAM, TEXAS, 78609, 026325511, 1963",0
A914090,A914090,"JANA, C, LOPEZ, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CALIFORNIA, 91765, 23109505",1
A914090,A926438,"BRUCE, GASDAGLIS, 3831, CASTLE, ROCK, ROAD, DIAMOND, BAR, CALIFORNIA, 91765, 23109168, 1961",0
A914090,A948988,"JANA, C, LOPEZ, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CALIFORNIA, 91765, 023105905, 1969",1
A914090,A954066,"BRUCE, GASDAGLIS, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CALIFORNIA, 91765, 023109186",0
A914090,A993157,"JANA, C, GASDAGLIS, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CALIFORNIA, 91765, 25541",1
A914090,B910376,"JANA, C, GASDAGLIS, 3831, CASTLE, ROCK, RD, DIAMOND, BA, CA, 91765, 9093333164",1
A914090,B929018,"JANA, C, LOPEZ, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CALIFORNIA, 91765, 9093333164",1
A914090,B936912,"BRUCE, GASDAGLIS, 3831, CASTLE, ROCK, ROAD, DIAMOND, BAR, CALIFORNIA, 91765, 9093333164",0
A914090,B946620,"BRUCE, GASDAGLIS, 3831, CASTLE, ROCK, RD, DIAMONDBAR, CALI, 91765, 9093333164",0
A914090,B983982,"JANA, C, LOPEZ, 3831, CASTLE, ROCK, RD, DIAMOND, BAR, CALIFORNIA, 91765, 9093333164",1
A914097,A914097,"JOHN, R, SMITH, 424, E, CENTRAL, BLVD, ORLANDO, FLORIDA, 32801, 23567984, 22656",1
A914097,A941996,"JOHN, R, SMITH, 42, E, CENTRAL, BLVD, ORLANDO, FLORIDA, 32801, 203567984, 19620110",1
A914097,A968918,"JEAN, R, SMITH, 424, E, CENTRAL, BLVD, ORLANDO, FLORIDA, 32801, 32567984",1
A914097,B906996,"JOHN, R, SMITH, 424, E, CENTRAL, BOUL, ORLANDO, FLA, 32801, 4078022563",1
A914097,B918680,"JOHN, R, SMITH, 424, E, CENTRAL, BLVD, ORLANDO, FLORIDA, 32801, 4078022563",1
A914097,B973994,"JEAN, R, SMITH, 424, E, CENTRAL, BLVD, ORLANDO, FLORIDA, 32801, 4078022563",1
A914104,A914104,"SUZANNE, ARTENSTEIN, 22562, THRUSH, ST, GRAND, TERRACE, CALIFORNIA, 92313, 27036049, 18061",1
A914104,A925125,"SUSANNAH, ARTENSTEIN, 22562, THRUSH, ST, GRAND, TERRACE, CALI, 92313",1
A914104,A982347,"SUZANNE, ARTENSTEIN, 22562, THRUSH, ST, GRAND, TERRACE, CALIFORNIA, 92313",1
A914169,A914169,"ROSE, G, BONVENTRE, 2322, CANNERY, ROAD, WILDOMAR, CALIFORNIA, 92595, PO, BOX, 194, WILDOMAR, CALIFORNIA, 92595, 25351945",1
A914246,A914246,"FERDINANDO, B, SILVEIRA, 570, RAMER, FORD, RD, PRIM, R, 72130, 24906191",1
A914246,A930273,"ISMENIA, H, SILVEIRA, 570, RAMER, FORD, RD, PRIM, AR, 72130, 24895922",0
A914246,A964076,"FRED, B, SILVEIRA, 570, RAMER, FORD, RD, PRIM, AR, 72130, 042906119, 11444",1
A914246,A989841,"FRED, B, SILVEIRA, 570, RAMER, FORD, ROAD, PRIM, AR, 72130, 024906119",1
A914246,B910335,"FRED, B, SILVEIRA, 570, RAMER, FORD, RD, PRIM, AR, 7U2130, 8705805468",1
A914246,B917439,"FRED, B, SILVEIRA, 570, RAMER, FORD, ROAD, PRIM, ARKAN, 72130, 8705805468",1
A914246,B986706,"FERDINANDO, B, SILVEIRA, 570, RAMER, FORD, ROAD, PRIM, AR, 2130, 8705805468",1
A914275,A914275,"VANESSA, C, PULIDO, 1105, CATALPA, CR, IRVING, TEXAS, 75063, HOG, BOX, 154972, IRVING, TEXAS, 75015, 26444831",1
A914297,A914297,"TERRANCE, D, DE, LOS, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048",1
A914297,A917769,"RACHEL, P, DE, LOS, 4513, DOGWOOD, COURT, GRANBURY, TEXAS, 76048, 22425020, 18966",0
A914297,A963929,"TERRANCE, D, D, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048, 1952",1
A914297,A974033,"T, D, ED, LOS, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048, 202457358",1
A914297,A981277,"RACHEL, P, DE, LOS, 4513, DOGWOOD, CTG, GRANBURY, TEXAS, 76048, 22452020",0
A914297,A990007,"P, ROSAM, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048, 022452002",0
A914297,B905165,"TERRANCE, D, DE, LOS, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048, 8176347028",1
A914297,B931622,"TERRANCE, D, D, 4513, DOGWOOD, COURT, GRANBURY, TX, 7I6048, 8176347028",1
A914297,B935632,"RACHEL, P, DE, LOS, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048, 8176347028",0
A914297,B943249,"T, D, ED, LOS, 4513, DOGWOOD, COURT, GRANBURY, TEXAS, 76048, 8176347028",1
A914297,B953322,"RACHEL, P, DE, LOS, 4513, DOGWOOD, CT, GRANBURY, TEXAS, 76048, 8176347028",0
A914297,B972390,"P, ROSAM, 4513, DOGWOOD, COURT, GRANBURY, TEXAS, 76048, 8176347028",0
A914307,A914307,"RINE, J, GUERRA, 7400, 37TH, AVE, N, SAINT, PETERSBURG, FLA, 33710, PO, BOX, 15632, SAINT, PETERSBURG, FL, 33733, 25350277",1
A914374,A914374,"PEREZ, 2250, RIDGEWOOD, COURT, ROYAL, PALM, BEACH, FLORIDA, 33411, 22273220, 13536",1
A914374,A945724,"SHAMSI, PEREZ, 2250, RIDGEWOOD, CT, ROYAL, PALM, BEACH, FLA, 33411V, 22273220",1
A914374,A961996,"SHAMSI, PEREZ, 2250, RIDGEWOOD, CT, ROYAL, PALM, BEACH, FLORIDA, 33411, 22273220",1
A914374,B930174,"SHAMSI, PEREZ, 2250, RIDGEWOOD, COURT, ROYAL, PALM, BEACH, FLA, 33411, 5618176238",1
A914374,B943067,"PEREZ, 2250, RIDGEWOOD, CT, ROYAL, PALM, BEACH, FLORIDA, 33411, 5618176238",1
A914374,B957402,"SHAMSI, PEREZ, 2250, RIDGEWOOD, CT, ROYAL, PALM, BEACH, FLA, 33411, 5618176238",1
A914381,A914381,"ROBERTO, BRUCE, WATSON, 570, MOONEY, RD, NE, FORT, WALTON, BEACH, FLORIDA, 32547, 23911215, 1910",1
A914381,A966023,"ROBERTO, BRUCE, WATSON, 570, MOONEY, RD, NE, FORT, WALTON, BEACH, FLORIDA, 32547, 023911215, 40443",1
A914381,A974216,"ROBERTO, BRUCE, WATSON, 570, MOONEY, RD, NE, FORT, WALTON, BEACH, FLA, 3247, 23911215, 1910",1
A914381,B947521,"ROBERTO, BRUCE, WATSON, 570, MOONEY, RD, NE, FORT, WALTON, BEACH, FLORIDA, 32547, 8505237364",1
A914381,B953156,"S, WATSON, 570, MOONEY, ROAD, NE, FORT, WALTON, BEACH, FLORIDA, 32547, 8505237364",0
A914381,B972636,"ROBERTO, BRUCE, WATSON, 570, MOONEY, RD, NE, FORT, WALTON, BEACH, FLA, 32547, 8505237364",1
A914381,B994356,"ROBERTO, BRUCE, WATSON, 570, MOONEY, ROAD, NE, FORT, WALTON, BEACH, FLA, 32547, 8505237364",1
